物件ID,物件名称,Varia的Icon,Varia的描述,"类型
5.建筑物品
7.地块
8.资源（地图上刷出来的资源）
10.地板
11.墙面 
     1.普通墙面（自动建造会围绕着地板）
     2.栅栏（自动建造不围绕着地板）
     3.门（门后方不可建造其他物品）
12.窗户
17.地表（特指用于装饰地块的物件）",子类型,纹理1,补充纹理,行走矮边高,行走高边高,物件高边 ,物件逻辑投影,通行方向,物件形状,"是否多格物件（特指不切图装饰物）
1为多格物件
0不为多格物件","物件上是否可建造
0不能建造
1可以建造但不会被覆盖
2插旗时被删除",建造高度,"建造类型
1.储物类(ArchStorage)
2.制造类(ArchProduction)
3.提示类(ArchPrompt)
4.时间类(ArchProduction)
5.状态类(ArchStateSend)","制造id
对应自己制造类型表中的id",接受状态ids,功能扩展,地形类型,是否有缓动效果,场景效果根锚点,照亮范围,遮挡是否产生半透,不显示在代码块下拉中,idle效果,死亡效果
4094010,魔鬼花,mt10020Mgh,Varia表的描述没配置,8,,mt10020Mgh,0,1,1,0,15,15,"1,1,15,15",0,0,54,0,0,0,0,0,0,,0,1,1,,
4094011,狼毫草,mt10021Lhc,Varia表的描述没配置,8,,mt10021Lhc,0,1,1,0,15,15,"1,1,15,15",0,0,66,0,0,0,0,0,1,,0,1,1,,
4094012,枯死狼毫草,mt10022Lhck,Varia表的描述没配置,8,,mt10022Lhck,0,1,1,0,15,15,"1,1,15,15",0,0,50,0,0,0,0,0,0,,0,1,1,,
4094013,龙爪草,mt10023Lzc,Varia表的描述没配置,8,,mt10023Lzc,0,1,1,0,15,15,"1,1,15,15",0,0,33,0,0,0,0,0,0,,0,1,1,,
4094014,枯死龙爪草,mt10024Lzck,Varia表的描述没配置,8,,mt10024Lzck,0,1,1,0,15,15,"1,1,15,15",0,0,33,0,0,0,0,0,1,,0,1,1,,
4094015,枯死空芯,mt10025Kxk,Varia表的描述没配置,8,,mt10025Kxk,0,1,1,0,15,15,"1,1,15,15",0,0,38,0,0,0,0,0,1,,0,1,1,,
4094016,仙人球,mt10026Xrq,Varia表的描述没配置,8,,mt10026Xrq,0,1,1,0,15,0,"1,1,15,0",0,0,58,0,0,0,0,0,0,,0,1,1,,
4094017,仙人掌,mt10027Xrz,Varia表的描述没配置,8,,mt10027Xrz,0,93,93,0,15,0,"1,1,15,0",0,0,93,0,0,0,0,0,0,,0,1,1,,
4094018,紫灌,mt10028Zg,Varia表的描述没配置,8,,mt10028Zg,0,66,66,0,15,0,"1,1,15,0",0,0,66,0,0,0,0,0,0,,0,1,1,,
4094019,高紫灌,mt10028Zgg,Varia表的描述没配置,8,,mt10028Zgg,0,93,93,0,15,0,"1,1,15,0",0,0,93,0,0,0,0,0,0,,0,1,1,,
4094020,龟甲灌丛,mt10029Gjgc,Varia表的描述没配置,8,,mt10029Gjgc,0,1,1,0,15,0,"1,1,15,0",0,0,40,0,0,0,0,0,0,,0,1,1,,
4094021,红浆树,mt10030Hjs,Varia表的描述没配置,8,,mt10030Hjs,0,1,1,0,15,0,"1,1,15,0",0,0,54,0,0,0,0,0,0,,0,1,1,,
4094022,红柳,mt10031Hl,Varia表的描述没配置,8,,mt10031Hl,0,1,1,0,15,0,"1,1,15,0",0,0,50,0,0,0,0,0,0,,0,1,1,,
4095001,巨大常青树,mt20001Jdcqs,Varia表的描述没配置,8,,mt20001Jdcqs,0,250,250,0,15,0,"1,1,15,0",0,0,250,0,0,0,0,0,0,,0,1,1,,
4101001,草原指路牌,caoyuanob1001,Varia表的描述没配置,8,,caoyuanob1001,0,161,161,0,15,0,"1,1,15,0",0,0,161,0,0,0,0,0,0,,0,1,1,,
4093007,石头(雪地),xuedimt1007,Varia表的描述没配置,8,,xuedimt1007,0,37,37,0,15,0,"1,1,15,0",0,0,37,0,0,0,0,0,0,,0,1,1,,
4096002,安山岩,mt30002Asy,Varia表的描述没配置,8,,mt30002Asy,0,40,40,0,15,0,"1,1,15,0",0,0,40,0,0,0,0,0,0,,0,1,1,,
4096004,大原石,mt30004Dys,Varia表的描述没配置,8,,mt30004Dys,0,35,35,0,15,0,"1,1,15,0",0,0,35,0,0,0,0,0,0,,0,1,1,,
4096005,深色大原石,mt30005Ssdys,Varia表的描述没配置,8,,mt30005Ssdys,0,50,50,0,15,0,"1,1,15,0",0,0,50,0,0,0,0,0,0,,0,1,1,,
4096006,富铁矿,mt30006Ftk,Varia表的描述没配置,8,,mt30006Ftk,0,25,25,0,15,0,"1,1,15,0",0,0,25,0,0,0,0,0,0,,0,1,1,,
4096007,花岗岩,mt30007Hgy,Varia表的描述没配置,8,,mt30007Hgy,0,35,35,0,15,0,"1,1,15,0",0,0,35,0,0,0,0,0,0,,0,1,1,,
4096008,玄武岩,mt30008Xwy,Varia表的描述没配置,8,,mt30008Xwy,0,36,36,0,15,0,"1,1,15,0",0,0,36,0,0,0,0,0,0,,0,1,1,,
4096009,奇异冰柱,mt30009Qybz,Varia表的描述没配置,8,,mt30009Qybz,0,62,62,0,15,0,"1,1,15,0",0,0,62,0,0,0,0,0,0,,0,1,1,,
4096012,源码巨晶体矿,mt30012Ymjjtk,Varia表的描述没配置,8,,mt30012Ymjjtk,0,75,75,0,15,0,"1,1,15,0",0,0,75,0,0,0,0,0,0,,0,1,1,,
4096013,奇异晶体矿,mt30013Qyjtk,Varia表的描述没配置,8,,mt30013Qyjtk,0,84,84,0,15,0,"1,1,15,0",0,0,84,0,0,0,0,0,0,,0,1,1,,
4096014,大理岩,mt30014Dly,Varia表的描述没配置,8,,mt30014Dly,0,34,34,0,15,0,"1,1,15,0",0,0,34,0,0,0,0,0,0,,0,1,1,,
4094023,胡萝卜苗圃,mt10032Hlb,Varia表的描述没配置,8,,mt10032Hlb,0,1,1,0,15,0,"1,1,15,0",0,0,48,0,0,0,0,0,0,,0,1,1,,
4094024,水稻,mt10033Sd,Varia表的描述没配置,8,,mt10033Sd,0,1,1,0,15,0,"1,1,15,0",0,0,54,0,0,0,0,0,1,,0,1,1,,
4094025,土豆苗圃,mt10034Td,Varia表的描述没配置,8,,mt10034Td,0,1,1,0,15,0,"1,1,15,0",0,0,48,0,0,0,0,0,0,,0,1,1,,
4094026,西瓜苗圃,mt10035Xg,Varia表的描述没配置,8,,mt10035Xg,0,1,1,0,15,0,"1,1,15,0",0,0,36,0,0,0,0,0,0,,0,1,1,,
4094027,小麦,mt10036Xm,Varia表的描述没配置,8,,mt10036Xm,0,1,1,0,15,0,"1,1,15,0",0,0,56,0,0,0,0,0,1,,0,1,1,,
4091012,绿草,caoyuanmt1012,Varia表的描述没配置,8,,caoyuanmt1012,0,1,1,0,15,15,"1,1,15,15",0,0,51,0,0,0,0,0,1,,0,1,1,,
4091013,浅绿色草丛,caoyuanmt1013,Varia表的描述没配置,8,,caoyuanmt1013,0,1,1,0,15,15,"1,1,15,15",0,0,20,0,0,0,0,0,1,,0,1,1,,
4091014,浅色草丛,caoyuanmt1014,Varia表的描述没配置,8,,caoyuanmt1014,0,1,1,0,15,15,"1,1,15,15",0,0,20,0,0,0,0,0,1,,0,1,1,,
4095010,香蕉树,mt20010Xjs,Varia表的描述没配置,8,,mt20010Xjs,0,168,168,0,15,0,"1,1,15,0",0,0,168,0,0,0,0,0,0,,0,1,1,,
4094028,芦苇,mt10037Lw,Varia表的描述没配置,8,,mt10037Lw,0,1,1,0,15,0,"1,1,15,0",0,0,62,0,0,0,0,0,1,,0,1,1,,
4094029,开花银剑菊,mt10038Khyjj,Varia表的描述没配置,8,,mt10038Khyjj,0,1,1,0,15,0,"1,1,15,0",0,0,62,0,0,0,0,0,0,,0,1,1,,
4094030,破碎木箱,mt10039Psmx,Varia表的描述没配置,8,,mt10039Psmx,0,43,43,0,15,0,"1,1,15,0",0,0,43,0,0,0,0,0,0,,0,1,1,,
4094031,弃置合金箱,mt10040Qzhjx,Varia表的描述没配置,8,,mt10040Qzhjx,0,55,55,0,15,0,"1,1,15,0",0,0,55,0,0,0,0,0,0,,0,1,1,,
4094032,源码宝箱,mt10041Ymbx,Varia表的描述没配置,8,,mt10041Ymbx,0,58,58,0,15,0,"1,1,15,0",0,0,58,0,0,0,0,0,0,,0,1,1,,
4092005,枯草,shamomt1005,Varia表的描述没配置,8,,shamomt1005,0,1,1,0,15,15,"1,1,15,15",0,0,20,0,0,0,0,0,1,,0,1,1,,
4092006,枯草丛,shamomt1006,Varia表的描述没配置,8,,shamomt1006,0,1,1,0,15,15,"1,1,15,15",0,0,20,0,0,0,0,0,1,,0,1,1,,
4099002,沼泽枯树,zhaozemt1002,Varia表的描述没配置,8,,zhaozemt1002,0,228,228,0,15,0,"1,1,15,0",0,0,228,0,0,0,0,0,0,,0,1,1,,
4091101,弯曲椰子树,shatanmt1001,Varia表的描述没配置,8,,shatanmt1001,0,233,233,0,15,0,"1,1,15,0",0,0,233,0,0,0,0,0,0,,0,1,1,,
4091102,椰子树,shatanmt1002,Varia表的描述没配置,8,,shatanmt1002,0,292,292,0,15,0,"1,1,15,0",0,0,292,0,0,0,0,0,0,,0,1,1,,
9999998,测试树桩,ceshishuzhuang,Varia表的描述没配置,5,,ceshishuzhuang,0,1,1,0,15,15,"1,1,15,15",0,0,0,0,0,0,0,0,0,,0,1,1,,
5030001,原木立方,icob0001Ymlf,,5,,icob0001Ymlf,,68,68,0,15,15,"1,1,15,15",0,1,68,0,0,0,0,,0,,0,1,1,,
5030002,黑橡木立方,icob0002Hxmlf,,5,,icob0002Hxmlf,,68,68,0,15,15,"1,1,15,15",0,1,68,0,0,0,0,,0,,0,1,1,,
5030003,青云杉立方,icob_window7_Sc,,5,,,,68,68,0,15,15,"1,1,15,15",0,1,68,0,0,0,0,,0,,0,1,1,,
5030004,白桦木立方,icob0004Bhmlf,,5,,icob0004Bhmlf,,68,68,0,15,15,"1,1,15,15",0,1,68,0,0,0,0,,0,,0,1,1,,
5030005,红枫木立方,icob_window7_Sc,,5,,,,68,68,0,15,15,"1,1,15,15",0,1,68,0,0,0,0,,0,,0,1,1,,
5030006,雪海松立方,icob_window7_Sc,,5,,,,68,68,0,15,15,"1,1,15,15",0,1,68,0,0,0,0,,0,,0,1,1,,
5030007,冰立方,icob_window7_Sc,,5,,,,68,68,0,15,15,"1,1,15,15",0,1,68,0,0,0,0,,0,,0,1,1,,
5030008,原木长方体,icob_window7_Sc,,5,,,,166,166,0,15,11,"1,1,15,11",0,1,166,0,0,0,0,,0,,0,1,1,,
5030009,黑橡木长方体,icob_window7_Sc,,5,,,,166,166,0,15,11,"1,1,15,11",0,1,166,0,0,0,0,,0,,0,1,1,,
5030010,青云杉长方体,icob_window7_Sc,,5,,,,166,166,0,15,11,"1,1,15,11",0,1,166,0,0,0,0,,0,,0,1,1,,
5030011,白桦木长方体,icob_window7_Sc,,5,,,,166,166,0,15,11,"1,1,15,11",0,1,166,0,0,0,0,,0,,0,1,1,,
5030012,红枫木长方体,icob_window7_Sc,,5,,,,166,166,0,15,11,"1,1,15,11",0,1,166,0,0,0,0,,0,,0,1,1,,
5030013,雪海松长方体,icob_window7_Sc,,5,,,,166,166,0,15,11,"1,1,15,11",0,1,166,0,0,0,0,,0,,0,1,1,,
5030014,冰长方体,icob_window7_Sc,,5,,,,166,166,0,15,11,"1,1,15,11",0,1,166,0,0,0,0,,0,,0,1,1,,
5030015,原木立柱,icob0015Ymlz,,5,,icob0015Ymlz,,280,280,0,15,15,"1,1,15,15",0,1,280,0,0,0,0,,0,,0,1,1,,
5030016,黑橡木立柱,icob0016Hxmlz,,5,,icob0016Hxmlz,,280,280,0,15,15,"1,1,15,15",0,1,280,0,0,0,0,,0,,0,1,1,,
5030017,青云杉立柱,icob_window7_Sc,,5,,,,280,280,0,15,15,"1,1,15,15",0,1,280,0,0,0,0,,0,,0,1,1,,
5030018,白桦木立柱,icob0018Bhmlz,,5,,icob0018Bhmlz,,280,280,0,15,15,"1,1,15,15",0,1,280,0,0,0,0,,0,,0,1,1,,
5030019,红枫木立柱,icob_window7_Sc,,5,,,,280,280,0,15,15,"1,1,15,15",0,1,280,0,0,0,0,,0,,0,1,1,,
5030020,雪海松立柱,icob0020Xhslz,,5,,icob0020Xhslz,,280,280,0,15,15,"1,1,15,15",0,1,280,0,0,0,0,,0,,0,1,1,,
5030021,冰立柱,icob_window7_Sc,,5,,,,280,280,0,15,15,"1,1,15,15",0,1,280,0,0,0,0,,0,,0,1,1,,
5030022,石制立方,icob_window7_Sc,,5,,,,68,68,0,15,15,"1,1,15,15",0,1,68,0,0,0,0,,0,,0,1,1,,
5030023,大理岩立方,icob_window7_Sc,,5,,,,68,68,0,15,15,"1,1,15,15",0,1,68,0,0,0,0,,0,,0,1,1,,
5030024,花岗岩立方,icob0024Hgylf,,5,,icob0024Hgylf,,68,68,0,15,15,"1,1,15,15",0,1,68,0,0,0,0,,0,,0,1,1,,
5030025,安山岩立方,icob0025Asylf,,5,,icob0025Asylf,,68,68,0,15,15,"1,1,15,15",0,1,68,0,0,0,0,,0,,0,1,1,,
5030026,玄武岩立方,icob_window7_Sc,,5,,,,68,68,0,15,15,"1,1,15,15",0,1,68,0,0,0,0,,0,,0,1,1,,
5030027,石制长方体,icob_window7_Sc,,5,,,,166,166,0,15,11,"1,1,15,11",0,1,166,0,0,0,0,,0,,0,1,1,,
5030028,大理岩长方体,icob_window7_Sc,,5,,,,166,166,0,15,11,"1,1,15,11",0,1,166,0,0,0,0,,0,,0,1,1,,
5030029,花岗岩长方体,icob_window7_Sc,,5,,,,166,166,0,15,11,"1,1,15,11",0,1,166,0,0,0,0,,0,,0,1,1,,
5030030,安山岩长方体,icob_window7_Sc,,5,,,,166,166,0,15,11,"1,1,15,11",0,1,166,0,0,0,0,,0,,0,1,1,,
5030031,玄武岩长方体,icob_window7_Sc,,5,,,,166,166,0,15,11,"1,1,15,11",0,1,166,0,0,0,0,,0,,0,1,1,,
5030032,石制立柱,icob_window7_Sc,,5,,,,280,280,0,15,15,"1,1,15,15",0,1,280,0,0,0,0,,0,,0,1,1,,
5030033,大理岩立柱,icob_window7_Sc,,5,,,,280,280,0,15,15,"1,1,15,15",0,1,280,0,0,0,0,,0,,0,1,1,,
5030034,花岗岩立柱,icob0034Hgylz,,5,,icob0034Hgylz,,280,280,0,15,15,"1,1,15,15",0,1,280,0,0,0,0,,0,,0,1,1,,
5030035,安山岩立柱,icob0035Asylz,,5,,icob0035Asylz,,280,280,0,15,15,"1,1,15,15",0,1,280,0,0,0,0,,0,,0,1,1,,
5030036,玄武岩立柱,icob_window7_Sc,,5,,,,280,280,0,15,15,"1,1,15,15",0,1,280,0,0,0,0,,0,,0,1,1,,
5030037,铁立方,icob0037Tlf,,5,,icob0037Tlf,,68,68,0,15,15,"1,1,15,15",0,1,68,0,0,0,0,,0,,0,1,1,,
5030038,铁长方体,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030039,铁柱,icob0039Tz,,5,,icob0039Tz,,280,280,0,15,15,"1,1,15,15",0,1,280,0,0,0,0,,0,,0,1,1,,
5030040,钢立方,icob0040Glf,,5,,icob0040Glf,,68,68,0,15,15,"1,1,15,15",0,1,68,0,0,0,0,,0,,0,1,1,,
5030041,钢长方体,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030042,钢柱,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030043,白色木立方,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030044,黄色木立方,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030045,蓝色木立方,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030046,红色木立方,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030047,橙色木立方,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030048,绿色木立方,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030049,紫色木立方,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030050,黑色木立方,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030051,灰色木立方,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030052,白色木长方,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030053,黄色木长方,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030054,蓝色木长方,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030055,红色木长方,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030056,橙色木长方,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030057,绿色木长方,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030058,紫色木长方,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030059,黑色木长方,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030060,灰色木长方,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030061,白色木立柱,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030062,黄色木立柱,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030063,蓝色木立柱,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030064,红色木立柱,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030065,橙色木立柱,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030066,绿色木立柱,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030067,紫色木立柱,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030068,黑色木立柱,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030069,灰色木立柱,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030070,白色石立方,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030071,黄色石立方,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030072,蓝色石立方,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030073,红色石立方,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030074,橙色石立方,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030075,绿色石立方,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030076,紫色石立方,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030077,黑色石立方,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030078,灰色石立方,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030079,白色石长方,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030080,黄色石长方,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030081,蓝色石长方,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030082,红色石长方,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030083,橙色石长方,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030084,绿色石长方,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030085,紫色石长方,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030086,黑色石长方,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030087,灰色石长方,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030088,白色石立柱,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030089,黄色石立柱,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030090,蓝色石立柱,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030091,红色石立柱,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030092,橙色石立柱,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030093,绿色石立柱,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030094,紫色石立柱,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030095,黑色石立柱,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5030096,灰色石立柱,icob_window7_Sc,,5,,,,166,166,0,15,15,"1,1,15,15",0,1,166,0,0,0,0,,0,,0,1,1,,
5106161,石头栅栏,icob1161Stzl,Entity里的描述没配置,5,,icob1161Stzl,,45,45,0,"7,7","8,8","1,2,7,8",0,1,45,0,0,0,0,,0,,0,1,1,,
5106162,石头栅栏门,icob1162Stzlm,Entity里的描述没配置,5,,icob1162Stzlm,,45,45,0,"7,7","8,8","1,2,7,8",0,1,45,0,0,0,0,,0,,0,1,1,,
5106163,铁质栅栏,icob1163Tzzl,Entity里的描述没配置,5,,icob1163Tzzl,,45,45,0,"7,7","8,8","1,2,7,8",0,1,45,0,0,0,0,,0,,0,1,1,,
5106164,铁质栅栏门,icob1164Tzzlm,Entity里的描述没配置,5,,icob1164Tzzlm,,45,45,0,"7,7","8,8","1,2,7,8",0,1,45,0,0,0,0,,0,,300,1,1,,
5106165,飞船碎片1,icob_feichuan1,飞船碎片1,5,,icob_feichuan1,,300,300,0,"15,15,15,15,15,15;15,15,15,15,15,15;15,15,15,15,15,15;15,15,15,15,15,15;15,15,15,15,15,15;15,15,15,15,15,15","0,0,0,0,0,0;0,0,0,0,0,0;0,0,0,0,0,0;0,0,0,0,0,0;0,0,0,0,0,0;0,0,0,0,0,0","6,6,15,0",1,0,300,0,0,0,0,,0,,0,1,1,,
5106166,飞船碎片2,icob_feichuan2,飞船碎片2,5,,icob_feichuan2,,45,45,0,15,0,"1,1,15,0",0,0,45,0,0,0,0,,0,,0,1,1,,
5106167,飞船碎片3,icob_feichuan3,飞船碎片3,5,,icob_feichuan3,,45,45,0,15,0,"1,1,15,0",0,0,45,0,0,0,0,,0,,0,1,1,,
5106168,飞船碎片4,icob_feichuan4,飞船碎片4,5,,icob_feichuan4,,45,45,0,"15,15;15,15","0,0;0,0","2,2,15,0",0,0,45,0,0,0,0,,0,,0,1,1,,
5106169,飞船碎片5,icob_feichuan5,飞船碎片5,5,,icob_feichuan5,,45,45,0,15,0,"1,1,15,0",0,0,45,0,0,0,0,,0,,0,1,1,,
5106170,飞船碎片6,icob_feichuan6,飞船碎片6,5,,icob_feichuan6,,45,45,0,15,0,"1,1,15,0",0,0,45,0,0,0,0,,0,,0,1,1,,
5106171,飞船碎片7,icob_feichuan7,飞船碎片7,5,,icob_feichuan7,,45,45,0,15,0,"1,1,15,0",0,0,45,0,0,0,0,,0,,0,1,1,,
5106172,飞船碎片8,icob_feichuan8,飞船碎片8,5,,icob_feichuan8,,45,45,0,15,0,"1,1,15,0",0,0,45,0,0,0,0,,0,,0,0,1,,
6001001,电脑城球状装饰物,dnc_1_1_01,电脑城球状装饰物,5,,dnc_1_1_01,,30,30,0,15,0,"1,1,15,0",0,0,35,0,0,0,0,,0,,0,0,1,,
6001002,电脑城地块2,dnc_1_1_02,电脑城地块2,17,,dnc_1_1_02,,,,0,15,,"1,1,15,-1",0,1,1,0,0,0,0,,0,,0,0,1,,
6001003,电脑城地块3,dnc_1_1_03,电脑城地块3,17,,dnc_1_1_03,,,,0,15,,"1,1,15,-1",0,1,1,0,0,0,0,,0,,0,0,1,,
6001004,电脑城地块4,dnc_1_1_04,电脑城地块4,17,,dnc_1_1_04,,,,0,15,,"1,1,15,-1",0,1,1,0,0,0,0,,0,,0,0,1,,
6001005,电脑城地块5,dnc_1_1_05,电脑城地块5,17,,dnc_1_1_05,,,,0,15,,"1,1,15,-1",0,1,1,0,0,0,0,,0,,0,0,1,,
6001006,电脑城地块6,dnc_1_1_06,电脑城地块6,17,,dnc_1_1_06,,,,0,15,,"1,1,15,-1",0,1,1,0,0,0,0,,0,,0,0,1,,
6001007,电脑城地块7,dnc_1_1_07,电脑城地块7,17,,dnc_1_1_07,,,,0,15,,"1,1,15,-1",0,1,1,0,0,0,0,,0,,0,0,1,,
6001008,电脑城地块8,dnc_1_1_08,电脑城地块8,17,,dnc_1_1_08,,,,0,15,,"1,1,15,-1",0,1,1,0,0,0,0,,0,,0,0,1,,
6001009,电脑城地块9,dnc_1_1_09,电脑城地块9,17,,dnc_1_1_09,,,,0,15,,"1,1,15,-1",0,1,1,0,0,0,0,,0,,0,0,1,,
6001010,电脑城地块10,dnc_1_1_010,电脑城地块10,17,,dnc_1_1_010,,,,0,15,,"1,1,15,-1",0,1,1,0,0,0,0,,0,,0,0,1,,
6001011,电脑城地块11,dnc_1_1_011,电脑城地块11,17,,dnc_1_1_011,,,,0,15,,"1,1,15,-1",0,1,1,0,0,0,0,,0,,0,0,1,,
6001012,电脑城地块12,dnc_1_1_012,电脑城地块12,17,,dnc_1_1_012,,,,0,15,,"1,1,15,-1",0,1,1,0,0,0,0,,0,,0,0,1,,
